/// This is for the parameters to predict SOA formation from the photooxidation of 2,6,10-trimethyldodecane							
/// This file inlcludes the parameter for each lumping species at the four different conditions (LNOX-fresh, LNOx-aged, HNOx-fresh, HNOx-aged)                                    							
/// This file includes the molecular properties for each lumping species (MW: molecular weight, O:C: oxygen to carbon ratio, HB: hydrogen bonding  Zhou et al., (2018))                                    							
/// HB is calculated based on the functionality (OH(OOH)=1; COOH(COOOH) =1.6)                                    							
/// a, b, c, and d are coefficients in the polynomial equation to calculate stoichiomatric arrays as a function of the HC/NOx ratios and gas aging                                     							
///obtained from gas simulation from here							
///Carbon number of precursor							
15							
///molecular weight of precursor         							
212.41							
///Aging scale (log ((RO2+HO2)ppb/HC ppbc) for fresh and aged states as a function fo HC/NOx ratios                                    							
/// VOC/NOx ratio           Aging_Scale_Lower      Aging_Scale_Upper                                                                                                                							
57.78	-5.7982E+00	-5.2763E+00					
34.67	-6.0555E+00	-5.6246E+00					
17.33	-6.4109E+00	-6.0280E+00					
11.56	-6.6759E+00	-6.2969E+00					
8.67	-6.7714E+00	-6.3845E+00					
6.93	-6.8891E+00	-6.4831E+00					
5.78	-6.9861E+00	-6.5559E+00					
4.95	-7.0686E+00	-6.6121E+00					
2.60	-7.4173E+00	-6.8135E+00					
////parameters for lumping species at LNOx_fresh:  MW,  O:C, HB, a, b, c, d(a, b, c, and d are for stoichiometiric coeffcient arrays)							
1VF	2.3963E+02	3.5000E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
2VF	2.1887E+02	3.5000E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
3VF	1.9812E+02	3.5000E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
4VF	1.7736E+02	3.5000E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
5VF	1.5660E+02	2.3333E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
6VF	1.3584E+02	4.5342E-01	6.8184E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
7VF	1.1508E+02	6.2955E-01	6.2586E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
8VF	9.4326E+01	4.7342E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
1F	1.3832E+02	3.5000E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
2F	1.3167E+02	3.5000E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
3F	1.2502E+02	3.5000E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
4F	1.1837E+02	3.9375E-01	5.0000E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
5F	1.1172E+02	3.5000E-01	2.5000E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
6F	1.0507E+02	4.9219E-01	7.5000E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
7F	9.8414E+01	4.0833E-01	6.6667E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
8F	9.1764E+01	3.9019E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
1M	1.2663E+02	2.3310E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
2M	1.2387E+02	2.3310E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
3M	1.2110E+02	2.3310E-01	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
4M	1.1834E+02	5.2500E-01	1.2500E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
5M	1.1557E+02	5.4250E-01	2.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
6M	1.1281E+02	5.9971E-01	7.5000E-01	-3.9359E-09	3.8011E-07	-7.7943E-06	5.0860E-04
7M	1.1004E+02	2.9688E-01	9.6603E-01	-1.0058E-08	9.6561E-07	-1.9254E-05	1.3332E-03
8M	1.0728E+02	1.8885E-01	1.3649E-01	-7.6356E-09	7.3117E-07	-1.4400E-05	1.0230E-03
1S	2.6590E+02	2.9452E-01	1.3531E+00	-6.6997E-09	1.6342E-06	4.8495E-06	3.1463E-04
2S	2.1489E+02	3.0208E-01	1.6500E+00	-1.7551E-08	5.9916E-06	1.6337E-04	8.3099E-03
3S	2.0301E+02	3.0358E-01	7.7427E-01	1.3220E-07	-1.5724E-05	9.2660E-04	5.4851E-02
4S	1.9113E+02	3.0513E-01	1.2735E+00	4.2758E-07	-5.6514E-05	2.1523E-03	1.4419E-01
5S	1.7925E+02	1.2615E-01	9.9985E-01	3.2527E-07	-4.2635E-05	1.5537E-03	1.1277E-01
6S	1.6737E+02	3.7313E-01	4.7160E-01	-2.9447E-08	2.5027E-06	-1.2883E-05	5.1918E-03
